Systeemtijd;Waarde;Datum;Totaal dt;Duizend;Dag
00:56:00;468;21-4-2017;21-4-2017;4675;vrijdag
01:04:00;469;21-4-2017;21-4-2017;4690;vrijdag
01:12:00;469;21-4-2017;21-4-2017;4688;vrijdag
01:20:00;469;21-4-2017;21-4-2017;4689;vrijdag
01:28:00;467;21-4-2017;21-4-2017;4672;vrijdag
01:36:00;467;21-4-2017;21-4-2017;4672;vrijdag
01:44:00;468;21-4-2017;21-4-2017;4680;vrijdag
01:52:00;469;21-4-2017;21-4-2017;4694;vrijdag
02:00:00;470;21-4-2017;21-4-2017;4696;vrijdag
02:08:00;469;21-4-2017;21-4-2017;4694;vrijdag
02:16:00;464;21-4-2017;21-4-2017;4636;vrijdag
02:24:00;463;21-4-2017;21-4-2017;4630;vrijdag
02:32:00;463;21-4-2017;21-4-2017;4629;vrijdag
02:40:00;463;21-4-2017;21-4-2017;4630;vrijdag
02:48:00;463;21-4-2017;21-4-2017;4630;vrijdag
02:56:00;464;21-4-2017;21-4-2017;4639;vrijdag
03:04:00;466;21-4-2017;21-4-2017;4656;vrijdag
03:12:00;466;21-4-2017;21-4-2017;4659;vrijdag
03:20:00;471;21-4-2017;21-4-2017;4705;vrijdag
03:28:00;471;21-4-2017;21-4-2017;4707;vrijdag
03:36:00;470;21-4-2017;21-4-2017;4701;vrijdag
03:44:00;472;21-4-2017;21-4-2017;4724;vrijdag
03:52:00;474;21-4-2017;21-4-2017;4739;vrijdag
04:00:00;473;21-4-2017;21-4-2017;4733;vrijdag
04:08:00;473;21-4-2017;21-4-2017;4725;vrijdag
04:16:00;473;21-4-2017;21-4-2017;4727;vrijdag
04:24:00;473;21-4-2017;21-4-2017;4726;vrijdag
04:32:00;471;21-4-2017;21-4-2017;4708;vrijdag
04:40:00;473;21-4-2017;21-4-2017;4726;vrijdag
04:48:00;473;21-4-2017;21-4-2017;4731;vrijdag
04:56:00;474;21-4-2017;21-4-2017;4742;vrijdag
05:04:00;473;21-4-2017;21-4-2017;4732;vrijdag
05:12:00;473;21-4-2017;21-4-2017;4730;vrijdag
05:20:00;476;21-4-2017;21-4-2017;4757;vrijdag
05:28:00;477;21-4-2017;21-4-2017;4768;vrijdag
05:36:00;475;21-4-2017;21-4-2017;4748;vrijdag
05:44:00;474;21-4-2017;21-4-2017;4735;vrijdag
05:52:00;478;21-4-2017;21-4-2017;4775;vrijdag
06:00:00;476;21-4-2017;21-4-2017;4755;vrijdag
06:08:00;477;21-4-2017;21-4-2017;4765;vrijdag
06:16:00;473;21-4-2017;21-4-2017;4733;vrijdag
06:24:00;474;21-4-2017;21-4-2017;4740;vrijdag
06:32:00;473;21-4-2017;21-4-2017;4730;vrijdag
06:40:00;475;21-4-2017;21-4-2017;4752;vrijdag
06:48:00;478;21-4-2017;21-4-2017;4781;vrijdag
06:56:00;475;21-4-2017;21-4-2017;4745;vrijdag
07:04:00;480;21-4-2017;21-4-2017;4797;vrijdag
07:12:00;479;21-4-2017;21-4-2017;4788;vrijdag
07:20:00;486;21-4-2017;21-4-2017;4856;vrijdag
07:28:00;488;21-4-2017;21-4-2017;4879;vrijdag
07:36:00;489;21-4-2017;21-4-2017;4894;vrijdag
07:44:00;488;21-4-2017;21-4-2017;4878;vrijdag
07:52:00;490;21-4-2017;21-4-2017;4895;vrijdag
08:00:00;493;21-4-2017;21-4-2017;4925;vrijdag
08:08:00;489;21-4-2017;21-4-2017;4892;vrijdag
08:16:00;491;21-4-2017;21-4-2017;4909;vrijdag
08:24:00;493;21-4-2017;21-4-2017;4930;vrijdag
08:32:00;495;21-4-2017;21-4-2017;4953;vrijdag
08:40:00;497;21-4-2017;21-4-2017;4966;vrijdag
08:48:00;501;21-4-2017;21-4-2017;5010;vrijdag
08:56:00;500;21-4-2017;21-4-2017;4998;vrijdag
09:04:00;500;21-4-2017;21-4-2017;5003;vrijdag
09:12:00;500;21-4-2017;21-4-2017;5000;vrijdag
09:20:00;496;21-4-2017;21-4-2017;4964;vrijdag
09:28:00;498;21-4-2017;21-4-2017;4979;vrijdag
09:36:00;497;21-4-2017;21-4-2017;4972;vrijdag
09:44:00;493;21-4-2017;21-4-2017;4931;vrijdag
09:52:00;494;21-4-2017;21-4-2017;4935;vrijdag
10:00:00;491;21-4-2017;21-4-2017;4910;vrijdag
10:08:00;484;21-4-2017;21-4-2017;4841;vrijdag
10:16:00;482;21-4-2017;21-4-2017;4824;vrijdag
10:24:00;484;21-4-2017;21-4-2017;4839;vrijdag
10:32:00;485;21-4-2017;21-4-2017;4846;vrijdag
10:40:00;482;21-4-2017;21-4-2017;4821;vrijdag
10:48:00;483;21-4-2017;21-4-2017;4834;vrijdag
10:56:00;487;21-4-2017;21-4-2017;4866;vrijdag
11:04:00;489;21-4-2017;21-4-2017;4887;vrijdag
11:12:00;487;21-4-2017;21-4-2017;4870;vrijdag
11:20:00;485;21-4-2017;21-4-2017;4850;vrijdag
11:28:00;485;21-4-2017;21-4-2017;4847;vrijdag
11:36:00;489;21-4-2017;21-4-2017;4891;vrijdag
11:44:00;489;21-4-2017;21-4-2017;4892;vrijdag
11:52:00;487;21-4-2017;21-4-2017;4867;vrijdag
12:00:00;489;21-4-2017;21-4-2017;4894;vrijdag
12:08:00;482;21-4-2017;21-4-2017;4819;vrijdag
12:16:00;472;21-4-2017;21-4-2017;4719;vrijdag
12:24:00;473;21-4-2017;21-4-2017;4729;vrijdag
12:32:00;474;21-4-2017;21-4-2017;4736;vrijdag
12:40:00;472;21-4-2017;21-4-2017;4716;vrijdag
12:48:00;474;21-4-2017;21-4-2017;4744;vrijdag
12:56:00;475;21-4-2017;21-4-2017;4750;vrijdag
13:04:00;472;21-4-2017;21-4-2017;4715;vrijdag
13:12:00;468;21-4-2017;21-4-2017;4675;vrijdag
13:20:00;476;21-4-2017;21-4-2017;4760;vrijdag
13:28:00;470;21-4-2017;21-4-2017;4698;vrijdag
13:36:00;472;21-4-2017;21-4-2017;4724;vrijdag
13:44:00;470;21-4-2017;21-4-2017;4701;vrijdag
13:52:00;475;21-4-2017;21-4-2017;4748;vrijdag
14:00:00;472;21-4-2017;21-4-2017;4721;vrijdag
14:08:00;470;21-4-2017;21-4-2017;4698;vrijdag
14:16:00;469;21-4-2017;21-4-2017;4686;vrijdag
14:24:00;471;21-4-2017;21-4-2017;4707;vrijdag
14:32:00;474;21-4-2017;21-4-2017;4737;vrijdag
14:40:00;467;21-4-2017;21-4-2017;4668;vrijdag
14:48:00;472;21-4-2017;21-4-2017;4716;vrijdag
14:56:00;471;21-4-2017;21-4-2017;4710;vrijdag
15:04:00;462;21-4-2017;21-4-2017;4622;vrijdag
15:12:00;466;21-4-2017;21-4-2017;4655;vrijdag
15:20:00;461;21-4-2017;21-4-2017;4614;vrijdag
15:28:00;463;21-4-2017;21-4-2017;4625;vrijdag
15:36:00;466;21-4-2017;21-4-2017;4656;vrijdag
15:44:00;469;21-4-2017;21-4-2017;4687;vrijdag
15:52:00;468;21-4-2017;21-4-2017;4683;vrijdag
16:00:00;469;21-4-2017;21-4-2017;4689;vrijdag
16:08:00;465;21-4-2017;21-4-2017;4651;vrijdag
16:16:00;466;21-4-2017;21-4-2017;4660;vrijdag
16:24:00;469;21-4-2017;21-4-2017;4692;vrijdag
16:32:00;465;21-4-2017;21-4-2017;4645;vrijdag
16:40:00;465;21-4-2017;21-4-2017;4645;vrijdag
16:48:00;466;21-4-2017;21-4-2017;4661;vrijdag
16:56:00;469;21-4-2017;21-4-2017;4688;vrijdag
17:04:00;466;21-4-2017;21-4-2017;4664;vrijdag
17:12:00;465;21-4-2017;21-4-2017;4645;vrijdag
17:20:00;465;21-4-2017;21-4-2017;4645;vrijdag
17:28:00;468;21-4-2017;21-4-2017;4680;vrijdag
17:36:00;464;21-4-2017;21-4-2017;4637;vrijdag
17:44:00;467;21-4-2017;21-4-2017;4671;vrijdag
17:52:00;468;21-4-2017;21-4-2017;4681;vrijdag
18:00:00;466;21-4-2017;21-4-2017;4658;vrijdag
18:08:00;466;21-4-2017;21-4-2017;4659;vrijdag
18:16:00;464;21-4-2017;21-4-2017;4637;vrijdag
18:24:00;464;21-4-2017;21-4-2017;4636;vrijdag
18:32:00;465;21-4-2017;21-4-2017;4654;vrijdag
18:40:00;466;21-4-2017;21-4-2017;4657;vrijdag
18:48:00;463;21-4-2017;21-4-2017;4633;vrijdag
18:56:00;462;21-4-2017;21-4-2017;4620;vrijdag
19:04:00;463;21-4-2017;21-4-2017;4625;vrijdag
19:12:00;462;21-4-2017;21-4-2017;4618;vrijdag
19:20:00;462;21-4-2017;21-4-2017;4615;vrijdag
19:28:00;463;21-4-2017;21-4-2017;4626;vrijdag
19:36:00;461;21-4-2017;21-4-2017;4606;vrijdag
19:44:00;461;21-4-2017;21-4-2017;4612;vrijdag
19:52:00;464;21-4-2017;21-4-2017;4635;vrijdag
20:00:00;463;21-4-2017;21-4-2017;4629;vrijdag
20:08:00;458;21-4-2017;21-4-2017;4584;vrijdag
20:16:00;461;21-4-2017;21-4-2017;4610;vrijdag
20:24:00;457;21-4-2017;21-4-2017;4573;vrijdag
20:32:00;463;21-4-2017;21-4-2017;4633;vrijdag
20:40:00;464;21-4-2017;21-4-2017;4636;vrijdag
20:48:00;464;21-4-2017;21-4-2017;4641;vrijdag
20:56:00;465;21-4-2017;21-4-2017;4645;vrijdag
21:04:00;465;21-4-2017;21-4-2017;4653;vrijdag
21:12:00;463;21-4-2017;21-4-2017;4630;vrijdag
21:20:00;463;21-4-2017;21-4-2017;4631;vrijdag
21:28:00;463;21-4-2017;21-4-2017;4627;vrijdag
21:36:00;460;21-4-2017;21-4-2017;4595;vrijdag
21:44:00;460;21-4-2017;21-4-2017;4604;vrijdag
21:52:00;460;21-4-2017;21-4-2017;4596;vrijdag
22:00:00;460;21-4-2017;21-4-2017;4603;vrijdag
22:08:00;458;21-4-2017;21-4-2017;4578;vrijdag
22:16:00;461;21-4-2017;21-4-2017;4611;vrijdag
22:24:00;459;21-4-2017;21-4-2017;4594;vrijdag
22:32:00;460;21-4-2017;21-4-2017;4604;vrijdag
22:40:00;460;21-4-2017;21-4-2017;4603;vrijdag
22:48:00;459;21-4-2017;21-4-2017;4594;vrijdag
22:56:00;459;21-4-2017;21-4-2017;4585;vrijdag
23:04:00;459;21-4-2017;21-4-2017;4586;vrijdag
23:12:00;457;21-4-2017;21-4-2017;4572;vrijdag
23:20:00;457;21-4-2017;21-4-2017;4565;vrijdag
23:28:00;457;21-4-2017;21-4-2017;4570;vrijdag
23:36:00;458;21-4-2017;21-4-2017;4580;vrijdag
23:44:00;458;21-4-2017;21-4-2017;4576;vrijdag
23:52:00;454;21-4-2017;21-4-2017;4538;vrijdag
00:00:00;453;22-4-2017;22-4-2017;4525;zaterdag
00:08:00;457;22-4-2017;22-4-2017;4568;zaterdag
00:16:00;459;22-4-2017;22-4-2017;4588;zaterdag
00:24:00;457;22-4-2017;22-4-2017;4568;zaterdag
00:32:00;456;22-4-2017;22-4-2017;4561;zaterdag
00:40:00;457;22-4-2017;22-4-2017;4574;zaterdag
00:48:00;455;22-4-2017;22-4-2017;4554;zaterdag
00:56:00;459;22-4-2017;22-4-2017;4587;zaterdag
01:04:00;459;22-4-2017;22-4-2017;4587;zaterdag
01:12:00;460;22-4-2017;22-4-2017;4597;zaterdag
01:20:00;462;22-4-2017;22-4-2017;4621;zaterdag
01:28:00;458;22-4-2017;22-4-2017;4579;zaterdag
01:36:00;460;22-4-2017;22-4-2017;4598;zaterdag
01:44:00;458;22-4-2017;22-4-2017;4582;zaterdag
01:52:00;457;22-4-2017;22-4-2017;4572;zaterdag
02:00:00;461;22-4-2017;22-4-2017;4612;zaterdag
02:08:00;461;22-4-2017;22-4-2017;4605;zaterdag
02:16:00;460;22-4-2017;22-4-2017;4598;zaterdag
02:24:00;460;22-4-2017;22-4-2017;4601;zaterdag
02:32:00;463;22-4-2017;22-4-2017;4630;zaterdag
02:40:00;461;22-4-2017;22-4-2017;4614;zaterdag
02:48:00;462;22-4-2017;22-4-2017;4624;zaterdag
02:56:00;463;22-4-2017;22-4-2017;4628;zaterdag
03:04:00;463;22-4-2017;22-4-2017;4627;zaterdag
03:12:00;454;22-4-2017;22-4-2017;4537;zaterdag
03:20:00;453;22-4-2017;22-4-2017;4526;zaterdag
03:28:00;452;22-4-2017;22-4-2017;4521;zaterdag
03:36:00;452;22-4-2017;22-4-2017;4523;zaterdag
03:44:00;454;22-4-2017;22-4-2017;4540;zaterdag
03:52:00;455;22-4-2017;22-4-2017;4551;zaterdag
04:00:00;455;22-4-2017;22-4-2017;4545;zaterdag
04:08:00;455;22-4-2017;22-4-2017;4549;zaterdag
04:16:00;458;22-4-2017;22-4-2017;4583;zaterdag
04:24:00;457;22-4-2017;22-4-2017;4567;zaterdag
04:32:00;456;22-4-2017;22-4-2017;4562;zaterdag
04:40:00;457;22-4-2017;22-4-2017;4574;zaterdag
04:48:00;455;22-4-2017;22-4-2017;4549;zaterdag
04:56:00;457;22-4-2017;22-4-2017;4570;zaterdag
05:04:00;459;22-4-2017;22-4-2017;4585;zaterdag
05:12:00;456;22-4-2017;22-4-2017;4560;zaterdag
05:20:00;459;22-4-2017;22-4-2017;4591;zaterdag
05:28:00;461;22-4-2017;22-4-2017;4614;zaterdag
05:36:00;460;22-4-2017;22-4-2017;4596;zaterdag
05:44:00;460;22-4-2017;22-4-2017;4599;zaterdag
05:52:00;462;22-4-2017;22-4-2017;4617;zaterdag
06:00:00;463;22-4-2017;22-4-2017;4626;zaterdag
06:08:00;460;22-4-2017;22-4-2017;4598;zaterdag
06:16:00;460;22-4-2017;22-4-2017;4599;zaterdag
06:24:00;464;22-4-2017;22-4-2017;4636;zaterdag
06:32:00;462;22-4-2017;22-4-2017;4615;zaterdag
06:40:00;463;22-4-2017;22-4-2017;4629;zaterdag
06:48:00;460;22-4-2017;22-4-2017;4598;zaterdag
06:56:00;460;22-4-2017;22-4-2017;4600;zaterdag
07:04:00;458;22-4-2017;22-4-2017;4583;zaterdag
07:12:00;458;22-4-2017;22-4-2017;4581;zaterdag
07:20:00;459;22-4-2017;22-4-2017;4587;zaterdag
07:28:00;457;22-4-2017;22-4-2017;4571;zaterdag
07:36:00;457;22-4-2017;22-4-2017;4571;zaterdag
07:44:00;458;22-4-2017;22-4-2017;4577;zaterdag
07:52:00;457;22-4-2017;22-4-2017;4566;zaterdag
08:00:00;456;22-4-2017;22-4-2017;4562;zaterdag
08:08:00;457;22-4-2017;22-4-2017;4568;zaterdag
08:16:00;456;22-4-2017;22-4-2017;4559;zaterdag
08:24:00;458;22-4-2017;22-4-2017;4582;zaterdag
08:32:00;459;22-4-2017;22-4-2017;4587;zaterdag
08:40:00;456;22-4-2017;22-4-2017;4562;zaterdag
08:48:00;457;22-4-2017;22-4-2017;4572;zaterdag
08:56:00;459;22-4-2017;22-4-2017;4587;zaterdag
09:04:00;459;22-4-2017;22-4-2017;4591;zaterdag
09:12:00;459;22-4-2017;22-4-2017;4588;zaterdag
09:20:00;458;22-4-2017;22-4-2017;4581;zaterdag
09:28:00;456;22-4-2017;22-4-2017;4560;zaterdag
09:36:00;456;22-4-2017;22-4-2017;4564;zaterdag
09:44:00;455;22-4-2017;22-4-2017;4548;zaterdag
09:52:00;456;22-4-2017;22-4-2017;4559;zaterdag
10:00:00;456;22-4-2017;22-4-2017;4556;zaterdag
10:08:00;457;22-4-2017;22-4-2017;4573;zaterdag
10:16:00;458;22-4-2017;22-4-2017;4580;zaterdag
10:24:00;458;22-4-2017;22-4-2017;4583;zaterdag
10:32:00;455;22-4-2017;22-4-2017;4548;zaterdag
10:40:00;455;22-4-2017;22-4-2017;4545;zaterdag
10:48:00;455;22-4-2017;22-4-2017;4554;zaterdag
10:56:00;457;22-4-2017;22-4-2017;4571;zaterdag
11:04:00;459;22-4-2017;22-4-2017;4586;zaterdag
11:12:00;458;22-4-2017;22-4-2017;4584;zaterdag
11:20:00;455;22-4-2017;22-4-2017;4554;zaterdag
11:28:00;457;22-4-2017;22-4-2017;4565;zaterdag
11:36:00;456;22-4-2017;22-4-2017;4555;zaterdag
11:44:00;455;22-4-2017;22-4-2017;4549;zaterdag
11:52:00;455;22-4-2017;22-4-2017;4553;zaterdag
12:00:00;455;22-4-2017;22-4-2017;4553;zaterdag
12:08:00;455;22-4-2017;22-4-2017;4545;zaterdag
12:16:00;456;22-4-2017;22-4-2017;4562;zaterdag
12:24:00;455;22-4-2017;22-4-2017;4548;zaterdag
12:32:00;460;22-4-2017;22-4-2017;4599;zaterdag
12:40:00;467;22-4-2017;22-4-2017;4670;zaterdag
12:48:00;469;22-4-2017;22-4-2017;4693;zaterdag
12:56:00;470;22-4-2017;22-4-2017;4700;zaterdag
13:04:00;470;22-4-2017;22-4-2017;4701;zaterdag
13:12:00;470;22-4-2017;22-4-2017;4697;zaterdag
13:20:00;469;22-4-2017;22-4-2017;4691;zaterdag
13:28:00;468;22-4-2017;22-4-2017;4675;zaterdag
13:36:00;469;22-4-2017;22-4-2017;4685;zaterdag
13:44:00;470;22-4-2017;22-4-2017;4698;zaterdag
13:52:00;469;22-4-2017;22-4-2017;4689;zaterdag
14:00:00;468;22-4-2017;22-4-2017;4679;zaterdag
14:08:00;467;22-4-2017;22-4-2017;4669;zaterdag
14:16:00;467;22-4-2017;22-4-2017;4669;zaterdag
14:24:00;468;22-4-2017;22-4-2017;4675;zaterdag
14:32:00;468;22-4-2017;22-4-2017;4683;zaterdag
14:40:00;468;22-4-2017;22-4-2017;4677;zaterdag
14:48:00;470;22-4-2017;22-4-2017;4700;zaterdag
14:56:00;469;22-4-2017;22-4-2017;4688;zaterdag
15:04:00;465;22-4-2017;22-4-2017;4649;zaterdag
15:12:00;465;22-4-2017;22-4-2017;4645;zaterdag
15:20:00;468;22-4-2017;22-4-2017;4677;zaterdag
15:28:00;467;22-4-2017;22-4-2017;4673;zaterdag
15:36:00;466;22-4-2017;22-4-2017;4657;zaterdag
15:44:00;467;22-4-2017;22-4-2017;4666;zaterdag
15:52:00;464;22-4-2017;22-4-2017;4643;zaterdag
16:00:00;464;22-4-2017;22-4-2017;4642;zaterdag
16:08:00;464;22-4-2017;22-4-2017;4641;zaterdag
16:16:00;465;22-4-2017;22-4-2017;4653;zaterdag
16:24:00;464;22-4-2017;22-4-2017;4644;zaterdag
16:32:00;466;22-4-2017;22-4-2017;4662;zaterdag
16:40:00;465;22-4-2017;22-4-2017;4650;zaterdag
16:48:00;466;22-4-2017;22-4-2017;4663;zaterdag
16:56:00;467;22-4-2017;22-4-2017;4671;zaterdag
17:04:00;468;22-4-2017;22-4-2017;4677;zaterdag
17:12:00;468;22-4-2017;22-4-2017;4678;zaterdag
17:20:00;468;22-4-2017;22-4-2017;4676;zaterdag
17:28:00;466;22-4-2017;22-4-2017;4664;zaterdag
17:36:00;466;22-4-2017;22-4-2017;4655;zaterdag
17:44:00;464;22-4-2017;22-4-2017;4641;zaterdag
17:52:00;466;22-4-2017;22-4-2017;4659;zaterdag
18:00:00;466;22-4-2017;22-4-2017;4664;zaterdag
18:08:00;466;22-4-2017;22-4-2017;4657;zaterdag
18:16:00;467;22-4-2017;22-4-2017;4673;zaterdag
18:24:00;467;22-4-2017;22-4-2017;4666;zaterdag
18:32:00;466;22-4-2017;22-4-2017;4658;zaterdag
18:40:00;467;22-4-2017;22-4-2017;4665;zaterdag
18:48:00;465;22-4-2017;22-4-2017;4654;zaterdag
18:56:00;465;22-4-2017;22-4-2017;4654;zaterdag
19:04:00;468;22-4-2017;22-4-2017;4678;zaterdag
19:12:00;470;22-4-2017;22-4-2017;4695;zaterdag
19:20:00;468;22-4-2017;22-4-2017;4677;zaterdag
19:28:00;466;22-4-2017;22-4-2017;4664;zaterdag
19:36:00;465;22-4-2017;22-4-2017;4647;zaterdag
19:44:00;465;22-4-2017;22-4-2017;4651;zaterdag
19:52:00;464;22-4-2017;22-4-2017;4637;zaterdag
20:00:00;465;22-4-2017;22-4-2017;4648;zaterdag
20:08:00;468;22-4-2017;22-4-2017;4682;zaterdag
20:16:00;466;22-4-2017;22-4-2017;4663;zaterdag
20:24:00;466;22-4-2017;22-4-2017;4655;zaterdag
20:32:00;467;22-4-2017;22-4-2017;4665;zaterdag
20:40:00;466;22-4-2017;22-4-2017;4664;zaterdag
20:48:00;467;22-4-2017;22-4-2017;4670;zaterdag
20:56:00;469;22-4-2017;22-4-2017;4687;zaterdag
21:04:00;467;22-4-2017;22-4-2017;4666;zaterdag
21:12:00;465;22-4-2017;22-4-2017;4647;zaterdag
21:20:00;464;22-4-2017;22-4-2017;4639;zaterdag
21:28:00;465;22-4-2017;22-4-2017;4650;zaterdag
21:36:00;468;22-4-2017;22-4-2017;4679;zaterdag
21:44:00;467;22-4-2017;22-4-2017;4666;zaterdag
21:52:00;469;22-4-2017;22-4-2017;4686;zaterdag
22:00:00;469;22-4-2017;22-4-2017;4688;zaterdag
22:08:00;470;22-4-2017;22-4-2017;4700;zaterdag
22:16:00;467;22-4-2017;22-4-2017;4670;zaterdag
22:24:00;466;22-4-2017;22-4-2017;4660;zaterdag
22:32:00;466;22-4-2017;22-4-2017;4659;zaterdag
22:40:00;468;22-4-2017;22-4-2017;4683;zaterdag
22:48:00;466;22-4-2017;22-4-2017;4659;zaterdag
22:56:00;468;22-4-2017;22-4-2017;4679;zaterdag
23:04:00;468;22-4-2017;22-4-2017;4679;zaterdag
23:12:00;468;22-4-2017;22-4-2017;4679;zaterdag
23:20:00;468;22-4-2017;22-4-2017;4681;zaterdag
23:28:00;466;22-4-2017;22-4-2017;4664;zaterdag
23:36:00;466;22-4-2017;22-4-2017;4663;zaterdag
23:44:00;471;22-4-2017;22-4-2017;4705;zaterdag
23:52:00;472;22-4-2017;22-4-2017;4719;zaterdag
00:00:00;472;23-4-2017;23-4-2017;4715;zondag
00:08:00;470;23-4-2017;23-4-2017;4700;zondag
00:16:00;468;23-4-2017;23-4-2017;4682;zondag
00:24:00;468;23-4-2017;23-4-2017;4680;zondag
00:32:00;468;23-4-2017;23-4-2017;4680;zondag
00:40:00;468;23-4-2017;23-4-2017;4678;zondag
00:48:00;466;23-4-2017;23-4-2017;4663;zondag
00:56:00;465;23-4-2017;23-4-2017;4651;zondag
01:04:00;467;23-4-2017;23-4-2017;4673;zondag
01:12:00;465;23-4-2017;23-4-2017;4648;zondag
01:20:00;464;23-4-2017;23-4-2017;4638;zondag
01:28:00;465;23-4-2017;23-4-2017;4650;zondag
01:36:00;466;23-4-2017;23-4-2017;4656;zondag
01:44:00;465;23-4-2017;23-4-2017;4647;zondag
01:52:00;465;23-4-2017;23-4-2017;4654;zondag
02:00:00;467;23-4-2017;23-4-2017;4671;zondag
02:08:00;469;23-4-2017;23-4-2017;4691;zondag
02:16:00;470;23-4-2017;23-4-2017;4703;zondag
02:24:00;468;23-4-2017;23-4-2017;4675;zondag
02:32:00;464;23-4-2017;23-4-2017;4641;zondag
02:40:00;463;23-4-2017;23-4-2017;4625;zondag
02:48:00;461;23-4-2017;23-4-2017;4607;zondag
02:56:00;461;23-4-2017;23-4-2017;4611;zondag
03:04:00;462;23-4-2017;23-4-2017;4623;zondag
03:12:00;468;23-4-2017;23-4-2017;4675;zondag
03:20:00;465;23-4-2017;23-4-2017;4652;zondag
03:28:00;465;23-4-2017;23-4-2017;4652;zondag
03:36:00;464;23-4-2017;23-4-2017;4639;zondag
03:44:00;465;23-4-2017;23-4-2017;4649;zondag
03:52:00;467;23-4-2017;23-4-2017;4670;zondag
04:00:00;470;23-4-2017;23-4-2017;4698;zondag
04:08:00;466;23-4-2017;23-4-2017;4655;zondag
04:16:00;465;23-4-2017;23-4-2017;4647;zondag
04:24:00;466;23-4-2017;23-4-2017;4657;zondag
04:32:00;465;23-4-2017;23-4-2017;4650;zondag
04:40:00;464;23-4-2017;23-4-2017;4640;zondag
04:48:00;461;23-4-2017;23-4-2017;4614;zondag
04:56:00;462;23-4-2017;23-4-2017;4622;zondag
05:04:00;460;23-4-2017;23-4-2017;4602;zondag
05:12:00;462;23-4-2017;23-4-2017;4618;zondag
05:20:00;463;23-4-2017;23-4-2017;4627;zondag
05:28:00;462;23-4-2017;23-4-2017;4615;zondag
05:36:00;466;23-4-2017;23-4-2017;4662;zondag
05:44:00;468;23-4-2017;23-4-2017;4677;zondag
05:52:00;467;23-4-2017;23-4-2017;4674;zondag
06:00:00;469;23-4-2017;23-4-2017;4686;zondag
06:08:00;466;23-4-2017;23-4-2017;4662;zondag
06:16:00;470;23-4-2017;23-4-2017;4698;zondag
06:24:00;470;23-4-2017;23-4-2017;4703;zondag
06:32:00;470;23-4-2017;23-4-2017;4696;zondag
06:40:00;473;23-4-2017;23-4-2017;4730;zondag
06:48:00;471;23-4-2017;23-4-2017;4710;zondag
06:56:00;473;23-4-2017;23-4-2017;4725;zondag
07:04:00;473;23-4-2017;23-4-2017;4733;zondag
07:12:00;475;23-4-2017;23-4-2017;4751;zondag
07:20:00;479;23-4-2017;23-4-2017;4791;zondag
07:28:00;477;23-4-2017;23-4-2017;4769;zondag
07:36:00;476;23-4-2017;23-4-2017;4755;zondag
07:44:00;474;23-4-2017;23-4-2017;4744;zondag
07:52:00;475;23-4-2017;23-4-2017;4748;zondag
08:00:00;474;23-4-2017;23-4-2017;4739;zondag
08:08:00;472;23-4-2017;23-4-2017;4720;zondag
08:16:00;469;23-4-2017;23-4-2017;4691;zondag
08:24:00;465;23-4-2017;23-4-2017;4653;zondag
08:32:00;467;23-4-2017;23-4-2017;4666;zondag
08:40:00;466;23-4-2017;23-4-2017;4656;zondag
08:48:00;466;23-4-2017;23-4-2017;4662;zondag
08:56:00;467;23-4-2017;23-4-2017;4674;zondag
09:04:00;467;23-4-2017;23-4-2017;4666;zondag
09:12:00;466;23-4-2017;23-4-2017;4660;zondag
09:20:00;464;23-4-2017;23-4-2017;4641;zondag
09:28:00;463;23-4-2017;23-4-2017;4628;zondag
09:36:00;463;23-4-2017;23-4-2017;4627;zondag
09:44:00;462;23-4-2017;23-4-2017;4623;zondag
09:52:00;464;23-4-2017;23-4-2017;4644;zondag
10:00:00;465;23-4-2017;23-4-2017;4645;zondag
10:08:00;463;23-4-2017;23-4-2017;4625;zondag
10:16:00;463;23-4-2017;23-4-2017;4632;zondag
10:24:00;462;23-4-2017;23-4-2017;4621;zondag
10:32:00;461;23-4-2017;23-4-2017;4611;zondag
10:40:00;459;23-4-2017;23-4-2017;4586;zondag
10:48:00;460;23-4-2017;23-4-2017;4600;zondag
10:56:00;463;23-4-2017;23-4-2017;4630;zondag
11:04:00;460;23-4-2017;23-4-2017;4601;zondag
11:12:00;458;23-4-2017;23-4-2017;4584;zondag
11:20:00;459;23-4-2017;23-4-2017;4589;zondag
11:28:00;461;23-4-2017;23-4-2017;4605;zondag
11:36:00;461;23-4-2017;23-4-2017;4607;zondag
11:44:00;459;23-4-2017;23-4-2017;4592;zondag
11:52:00;460;23-4-2017;23-4-2017;4600;zondag
12:00:00;458;23-4-2017;23-4-2017;4583;zondag
12:08:00;459;23-4-2017;23-4-2017;4588;zondag
12:16:00;461;23-4-2017;23-4-2017;4609;zondag
12:24:00;460;23-4-2017;23-4-2017;4598;zondag
12:32:00;459;23-4-2017;23-4-2017;4592;zondag
12:40:00;461;23-4-2017;23-4-2017;4612;zondag
12:48:00;458;23-4-2017;23-4-2017;4584;zondag
12:56:00;461;23-4-2017;23-4-2017;4614;zondag
13:04:00;468;23-4-2017;23-4-2017;4677;zondag
13:12:00;469;23-4-2017;23-4-2017;4688;zondag
13:20:00;467;23-4-2017;23-4-2017;4668;zondag
13:28:00;468;23-4-2017;23-4-2017;4682;zondag
13:36:00;469;23-4-2017;23-4-2017;4689;zondag
13:44:00;468;23-4-2017;23-4-2017;4684;zondag
